,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-,OffRtg,DefRtg,NetRtg,AST%,AST/TO,ASTRatio,OREB%,DREB%,REB%,TOV%,eFG%,TS%,PACE,PIE,Team,Opponent,Home,Date,Win,Minutes
1940,136.0,47.0,94.0,50.0,16.0,37.0,43.2,26.0,35.0,74.3,9.0,26.0,35.0,27.0,13.0,9.0,2.0,27.0,-5.0,92.2,100.0,-7.8,69.4,1.92,17.4,27.4,81.8,53.0,12.7,41.1,45.2,102.0,42.9,WAS,PHI,0,01/06/2021,L,48.0
1941,114.0,42.0,89.0,47.2,9.0,23.0,39.1,21.0,26.0,80.8,7.0,31.0,38.0,21.0,14.0,10.0,9.0,21.0,7.0,114.0,105.9,8.1,50.0,1.5,15.3,32.0,73.8,51.1,14.0,52.2,56.8,100.5,51.7,IND,HOU,1,01/06/2021,W,48.0
1942,94.0,36.0,85.0,42.4,4.0,26.0,15.4,18.0,26.0,69.2,13.0,32.0,45.0,24.0,10.0,9.0,4.0,19.0,-11.0,126.2,111.7,14.6,71.4,2.5,23.5,26.7,68.9,50.9,13.6,65.0,65.5,103.0,59.0,CLE,ORL,0,01/06/2021,L,48.0
1943,110.0,44.0,89.0,49.4,4.0,22.0,18.2,18.0,23.0,78.3,9.0,43.0,52.0,25.0,15.0,11.0,0.0,18.0,-1.0,123.6,128.2,-4.5,57.4,2.08,17.9,27.5,88.6,52.3,11.8,58.5,62.2,110.0,43.3,NOP,OKC,1,01/06/2021,L,48.0
1944,108.0,36.0,81.0,44.4,11.0,34.0,32.4,25.0,25.0,100.0,12.0,36.0,48.0,19.0,20.0,6.0,3.0,26.0,7.0,109.1,103.1,6.0,52.8,0.95,14.4,31.1,79.6,56.4,20.2,51.2,58.7,98.5,50.7,LAC,GSW,0,01/06/2021,W,48.0
1945,105.0,35.0,81.0,43.2,13.0,36.0,36.1,22.0,26.0,84.6,6.0,36.0,42.0,26.0,9.0,2.0,7.0,15.0,-2.0,124.0,129.3,-5.3,55.1,1.69,19.0,36.2,72.3,54.3,16.0,60.2,62.2,99.5,46.3,MIA,BOS,1,01/06/2021,L,48.0
1946,100.0,40.0,91.0,44.0,14.0,44.0,31.8,6.0,11.0,54.5,10.0,32.0,42.0,20.0,15.0,5.0,9.0,15.0,-12.0,118.6,126.8,-8.2,46.2,1.5,14.3,23.9,76.7,49.4,12.4,58.2,61.8,97.0,46.0,UTA,NYK,0,01/06/2021,L,48.0
1947,123.0,40.0,83.0,48.2,21.0,40.0,52.5,22.0,24.0,91.7,8.0,33.0,41.0,30.0,12.0,4.0,3.0,23.0,8.0,103.1,114.3,-11.2,50.0,1.33,15.3,27.8,71.7,48.0,15.5,51.6,52.2,97.5,41.8,PHX,TOR,1,01/06/2021,W,48.0
1948,130.0,49.0,90.0,54.4,19.0,43.0,44.2,13.0,21.0,61.9,9.0,38.0,47.0,35.0,14.0,5.0,4.0,22.0,15.0,103.1,109.1,-6.0,64.1,1.92,18.8,20.4,68.9,43.6,13.3,50.0,53.5,98.5,49.3,MIL,DET,1,01/06/2021,W,48.0
1949,102.0,32.0,85.0,37.6,11.0,36.0,30.6,27.0,33.0,81.8,8.0,41.0,49.0,22.0,10.0,11.0,7.0,14.0,8.0,100.0,110.5,-10.5,66.7,2.4,18.0,28.3,74.4,49.0,10.6,44.7,48.7,94.5,48.7,CHA,ATL,0,01/06/2021,W,48.0
1950,116.0,44.0,96.0,45.8,20.0,40.0,50.0,8.0,11.0,72.7,11.0,33.0,44.0,23.0,11.0,9.0,3.0,13.0,3.0,94.1,127.5,-33.3,51.5,1.13,13.0,22.4,76.7,45.5,14.7,44.8,49.0,102.0,30.8,SAS,LAC,0,01/05/2021,W,48.0
1951,94.0,38.0,87.0,43.7,9.0,31.0,29.0,9.0,11.0,81.8,9.0,43.0,52.0,24.0,17.0,7.0,8.0,14.0,2.0,108.0,109.9,-1.9,59.0,2.09,16.8,24.1,70.6,45.9,11.0,51.6,53.2,100.5,47.3,LAL,MEM,0,01/05/2021,W,48.0
1952,92.0,36.0,87.0,41.4,10.0,26.0,38.5,10.0,13.0,76.9,5.0,33.0,38.0,24.0,13.0,14.0,4.0,14.0,-2.0,96.8,96.9,-0.1,66.7,1.85,18.8,16.7,72.0,43.3,13.7,47.1,49.6,96.0,47.8,MEM,LAL,1,01/05/2021,L,48.0
1953,130.0,52.0,93.0,55.9,14.0,36.0,38.9,12.0,16.0,75.0,8.0,43.0,51.0,31.0,13.0,11.0,5.0,22.0,34.0,109.4,117.1,-7.7,57.1,1.71,16.8,25.0,71.1,46.4,13.2,52.2,56.4,105.5,46.8,BKN,UTA,1,01/05/2021,W,48.0
1954,108.0,39.0,94.0,41.5,19.0,51.0,37.3,11.0,17.0,64.7,10.0,36.0,46.0,23.0,11.0,8.0,3.0,16.0,-3.0,127.5,94.1,33.3,59.6,2.38,21.7,23.3,77.6,54.5,12.7,63.4,65.0,102.0,69.2,POR,CHI,1,01/05/2021,L,48.0
1955,116.0,42.0,91.0,46.2,11.0,34.0,32.4,21.0,27.0,77.8,10.0,32.0,42.0,24.0,14.0,8.0,4.0,31.0,-7.0,117.1,109.4,7.7,53.7,1.38,15.8,28.9,75.0,53.6,15.2,57.0,62.2,105.5,53.2,MIN,DEN,0,01/05/2021,L,48.0
1956,111.0,40.0,91.0,44.0,16.0,41.0,39.0,15.0,18.0,83.3,11.0,41.0,52.0,27.0,15.0,5.0,5.0,19.0,3.0,96.9,96.8,0.1,63.2,1.41,18.0,28.0,83.3,56.7,17.5,48.9,51.2,96.0,52.2,CHI,POR,0,01/05/2021,W,48.0
1957,96.0,33.0,86.0,38.4,11.0,34.0,32.4,19.0,27.0,70.4,9.0,32.0,41.0,17.0,15.0,6.0,3.0,18.0,-34.0,115.3,118.4,-3.1,67.4,2.23,21.3,20.5,74.1,50.0,13.3,58.7,61.6,98.0,52.4,UTA,BKN,0,01/05/2021,L,48.0
1958,123.0,41.0,79.0,51.9,8.0,25.0,32.0,33.0,45.0,73.3,10.0,32.0,42.0,22.0,16.0,9.0,2.0,27.0,7.0,118.4,115.3,3.1,52.3,2.09,17.0,25.9,79.5,50.0,11.2,56.3,57.5,98.0,47.6,DEN,MIN,1,01/05/2021,W,48.0
1959,113.0,43.0,86.0,50.0,15.0,35.0,42.9,12.0,13.0,92.3,7.0,38.0,45.0,29.0,13.0,6.0,7.0,16.0,-3.0,109.9,108.0,1.9,67.5,1.8,18.9,29.4,75.9,54.1,14.9,52.7,56.1,100.5,52.7,LAC,SAS,1,01/05/2021,L,48.0
1960,118.0,46.0,95.0,48.4,11.0,32.0,34.4,15.0,23.0,65.2,14.0,41.0,55.0,34.0,10.0,7.0,5.0,21.0,17.0,124.5,97.2,27.3,80.4,3.73,26.1,12.8,75.8,48.6,10.0,64.4,66.4,109.5,64.8,PHI,CHA,1,01/04/2021,W,48.0
1961,115.0,43.0,98.0,43.9,17.0,40.0,42.5,12.0,12.0,100.0,6.0,25.0,31.0,27.0,9.0,9.0,5.0,17.0,-10.0,116.8,90.0,26.8,73.9,2.13,23.9,17.5,81.8,54.7,15.8,66.7,66.4,100.5,66.8,DET,MIL,0,01/04/2021,L,48.0
1962,103.0,38.0,88.0,43.2,15.0,34.0,44.1,12.0,13.0,92.3,18.0,36.0,54.0,22.0,21.0,9.0,7.0,15.0,20.0,107.4,109.3,-1.9,59.1,1.44,16.8,35.0,88.0,59.1,16.7,48.0,52.0,97.81,47.0,ORL,CLE,1,01/04/2021,W,48.0
1963,116.0,44.0,101.0,43.6,9.0,27.0,33.3,19.0,24.0,79.2,16.0,41.0,57.0,26.0,18.0,5.0,4.0,20.0,-2.0,109.3,107.4,1.9,71.1,2.29,21.9,12.0,65.0,40.9,13.0,58.6,59.8,97.81,53.0,NOP,IND,1,01/04/2021,L,53.0
1964,126.0,41.0,84.0,48.8,15.0,29.0,51.7,29.0,34.0,85.3,12.0,44.0,56.0,19.0,20.0,3.0,9.0,29.0,12.0,109.1,114.1,-5.1,60.0,1.85,17.6,26.5,68.2,46.2,13.1,51.7,55.6,99.0,44.7,BOS,TOR,0,01/04/2021,W,48.0
1965,114.0,36.0,90.0,40.0,13.0,37.0,35.1,29.0,38.0,76.3,8.0,29.0,37.0,20.0,10.0,13.0,4.0,26.0,-12.0,97.2,124.5,-27.3,58.8,1.33,13.9,24.2,87.2,51.4,13.8,43.3,49.5,109.5,35.2,TOR,BOS,1,01/04/2021,L,48.0
1966,113.0,39.0,82.0,47.6,16.0,39.0,41.0,19.0,20.0,95.0,10.0,41.0,51.0,24.0,18.0,4.0,3.0,31.0,13.0,88.3,109.6,-21.3,60.6,1.25,15.6,27.8,56.0,41.3,17.0,44.7,46.0,94.0,38.8,DAL,HOU,0,01/04/2021,W,48.0
1967,90.0,29.0,79.0,36.7,13.0,48.0,27.1,19.0,27.0,70.4,6.0,32.0,38.0,20.0,18.0,6.0,4.0,15.0,-28.0,109.6,88.3,21.3,57.9,1.05,15.9,44.0,72.2,58.7,22.3,51.7,55.0,94.0,61.2,OKC,MIA,0,01/04/2021,L,48.0
1968,100.0,30.0,77.0,39.0,11.0,40.0,27.5,29.0,36.0,80.6,7.0,28.0,35.0,17.0,12.0,5.0,4.0,19.0,-13.0,90.0,116.8,-26.8,69.0,1.11,15.4,18.2,82.5,45.3,18.0,44.9,49.5,100.5,33.2,HOU,DAL,1,01/04/2021,L,48.0
1969,118.0,45.0,93.0,48.4,19.0,45.0,42.2,9.0,13.0,69.2,5.0,37.0,42.0,32.0,14.0,10.0,8.0,27.0,2.0,112.7,121.4,-8.6,62.8,3.0,19.4,20.0,71.1,40.9,8.8,52.6,55.7,102.5,42.8,IND,NOP,0,01/04/2021,W,53.0
1970,106.0,34.0,90.0,37.8,10.0,35.0,28.6,28.0,39.0,71.8,11.0,41.0,52.0,20.0,15.0,5.0,6.0,20.0,-31.0,105.3,118.9,-13.7,56.7,1.42,14.2,17.6,67.4,40.4,12.6,46.1,53.9,95.0,42.5,SAC,GSW,0,01/04/2021,L,48.0
1971,113.0,43.0,85.0,50.6,7.0,21.0,33.3,20.0,25.0,80.0,11.0,34.0,45.0,26.0,16.0,9.0,6.0,21.0,5.0,109.6,120.0,-10.4,55.6,2.0,14.7,21.7,66.7,41.0,9.6,47.2,53.4,104.5,44.0,NYK,ATL,0,01/04/2021,W,48.0
1972,118.0,46.0,81.0,56.8,16.0,34.0,47.1,10.0,18.0,55.6,4.0,43.0,47.0,34.0,16.0,7.0,0.0,20.0,28.0,114.6,98.1,16.5,73.9,3.4,22.5,25.9,77.8,51.9,9.7,54.2,56.1,103.0,59.4,MIA,OKC,1,01/04/2021,W,48.0
1973,101.0,36.0,86.0,41.9,13.0,39.0,33.3,16.0,22.0,72.7,8.0,39.0,47.0,30.0,17.0,4.0,4.0,24.0,-17.0,98.1,114.6,-16.5,83.3,1.76,20.7,22.2,74.1,48.1,16.5,49.4,52.8,103.0,40.6,CHA,PHI,0,01/04/2021,L,48.0
1974,137.0,51.0,97.0,52.6,23.0,43.0,53.5,12.0,14.0,85.7,3.0,45.0,48.0,41.0,11.0,4.0,6.0,28.0,31.0,120.0,109.6,10.4,46.3,0.95,13.8,33.3,78.3,59.0,19.0,57.7,63.7,104.5,56.0,GSW,SAC,1,01/04/2021,W,48.0
1975,125.0,49.0,85.0,57.6,14.0,34.0,41.2,13.0,16.0,81.3,7.0,42.0,49.0,32.0,19.0,6.0,4.0,18.0,10.0,121.4,112.7,8.6,65.3,1.68,21.9,28.9,80.0,59.1,18.4,65.9,67.9,102.5,57.2,MIL,DET,1,01/04/2021,W,48.0
1976,83.0,33.0,85.0,38.8,10.0,28.0,35.7,7.0,12.0,58.3,9.0,26.0,35.0,20.0,16.0,12.0,4.0,14.0,-20.0,114.1,109.1,5.1,60.5,1.63,18.7,31.8,73.5,53.8,16.2,54.7,58.9,99.0,55.3,CLE,ORL,0,01/04/2021,L,48.0
1977,108.0,40.0,87.0,46.0,10.0,31.0,32.3,18.0,23.0,78.3,10.0,30.0,40.0,24.0,13.0,4.0,2.0,21.0,-5.0,118.9,105.3,13.7,61.5,1.33,18.0,32.6,82.4,59.6,18.9,57.3,62.2,95.0,57.5,ATL,NYK,1,01/04/2021,L,48.0
1978,107.0,37.0,75.0,49.3,10.0,33.0,30.3,23.0,28.0,82.1,7.0,33.0,40.0,23.0,14.0,4.0,3.0,22.0,-5.0,121.5,102.8,18.7,59.2,1.45,19.6,29.5,76.6,57.4,18.7,66.9,66.8,106.5,58.7,PHX,LAC,1,01/03/2021,L,48.0
1979,108.0,41.0,89.0,46.1,12.0,35.0,34.3,14.0,19.0,73.7,12.0,37.0,49.0,24.0,10.0,9.0,5.0,15.0,14.0,113.5,126.5,-13.0,68.2,2.14,21.9,25.0,56.9,42.1,14.6,57.6,59.2,97.0,46.5,LAL,MEM,0,01/03/2021,W,48.0
1980,112.0,40.0,83.0,48.2,17.0,29.0,58.6,15.0,19.0,78.9,8.0,29.0,37.0,24.0,10.0,5.0,2.0,22.0,5.0,126.9,115.1,11.8,46.9,1.53,15.9,32.6,70.0,54.4,13.9,63.1,66.5,107.0,62.6,LAC,PHX,0,01/03/2021,W,48.0
1981,122.0,41.0,98.0,41.8,14.0,43.0,32.6,26.0,33.0,78.8,12.0,28.0,40.0,16.0,12.0,7.0,2.0,27.0,-15.0,112.8,113.0,-0.1,62.8,3.86,17.5,28.8,83.7,50.5,6.4,47.1,51.7,108.5,47.3,POR,GSW,0,01/03/2021,L,48.0
1982,123.0,43.0,104.0,41.3,12.0,33.0,36.4,25.0,34.0,73.5,13.0,36.0,49.0,27.0,7.0,9.0,3.0,22.0,1.0,120.4,115.1,5.4,60.0,2.4,18.8,25.0,75.0,48.8,10.8,58.4,61.3,93.0,50.8,WAS,BKN,0,01/03/2021,W,48.0
1983,137.0,49.0,88.0,55.7,13.0,34.0,38.2,26.0,34.0,76.5,11.0,42.0,53.0,23.0,15.0,4.0,7.0,24.0,15.0,126.5,113.5,13.0,75.6,2.27,22.2,43.1,75.0,57.9,15.3,59.2,61.2,97.0,53.5,GSW,POR,1,01/03/2021,W,48.0
1984,130.0,49.0,89.0,55.1,21.0,41.0,51.2,11.0,19.0,57.9,9.0,48.0,57.0,29.0,20.0,4.0,11.0,18.0,21.0,115.1,126.9,-11.8,39.0,1.33,11.4,30.0,67.4,45.6,11.3,49.0,54.2,107.0,37.4,UTA,SAS,0,01/03/2021,W,48.0
1985,122.0,49.0,87.0,56.3,15.0,33.0,45.5,9.0,13.0,69.2,12.0,29.0,41.0,35.0,18.0,4.0,5.0,22.0,2.0,105.9,116.8,-10.9,59.0,1.53,16.2,30.4,70.8,49.0,14.7,50.0,53.5,101.5,42.8,BOS,DET,0,01/03/2021,W,48.0
1986,109.0,44.0,105.0,41.9,6.0,19.0,31.6,15.0,21.0,71.4,14.0,31.0,45.0,23.0,7.0,13.0,4.0,16.0,-21.0,113.0,112.8,0.1,62.5,1.25,17.9,16.3,71.2,49.5,18.5,58.0,64.5,108.5,52.7,SAS,UTA,1,01/03/2021,L,48.0
1987,109.0,44.0,85.0,51.8,10.0,31.0,32.3,11.0,16.0,68.8,9.0,27.0,36.0,30.0,14.0,11.0,6.0,17.0,-15.0,114.9,97.9,17.0,58.5,2.4,18.2,27.5,68.4,49.1,10.6,52.8,55.5,95.0,57.7,MIN,DEN,1,01/03/2021,L,48.0
1988,124.0,45.0,92.0,48.9,19.0,45.0,42.2,15.0,21.0,71.4,13.0,30.0,43.0,34.0,15.0,6.0,4.0,11.0,15.0,115.1,120.4,-5.4,62.2,1.64,18.3,25.0,75.0,51.2,15.1,56.0,61.3,93.0,49.2,DEN,MIN,0,01/03/2021,W,48.0
1989,118.0,39.0,85.0,45.9,13.0,37.0,35.1,27.0,30.0,90.0,11.0,37.0,48.0,16.0,16.0,11.0,2.0,24.0,10.0,102.8,121.5,-18.7,52.3,3.29,16.0,23.4,70.5,42.6,6.6,44.8,47.7,106.5,41.3,CHI,DAL,1,01/03/2021,W,48.0
1990,122.0,40.0,81.0,49.4,14.0,32.0,43.8,28.0,31.0,90.3,7.0,44.0,51.0,25.0,20.0,5.0,9.0,24.0,-1.0,116.8,105.9,10.9,41.0,1.0,12.2,29.2,69.6,51.0,15.8,53.5,60.1,101.5,57.2,BKN,WAS,1,01/03/2021,L,48.0
1991,108.0,39.0,89.0,43.8,11.0,42.0,26.2,19.0,27.0,70.4,11.0,30.0,41.0,23.0,15.0,6.0,4.0,27.0,-10.0,126.3,128.4,-2.1,70.7,2.9,21.2,31.9,61.9,46.1,10.5,57.0,61.9,95.0,49.8,DAL,CHI,0,01/03/2021,L,48.0
1992,120.0,41.0,86.0,47.7,16.0,36.0,44.4,22.0,25.0,88.0,8.0,25.0,33.0,29.0,10.0,8.0,7.0,16.0,-2.0,97.9,114.9,-17.0,59.0,1.77,16.9,31.6,72.5,50.9,13.5,45.8,47.7,95.0,42.3,DET,BOS,1,01/03/2021,L,48.0
1993,94.0,39.0,95.0,41.1,9.0,33.0,27.3,7.0,8.0,87.5,14.0,36.0,50.0,23.0,13.0,6.0,3.0,18.0,-14.0,128.4,126.3,2.1,71.4,1.94,24.0,38.1,68.1,53.9,18.9,64.9,65.8,95.0,50.2,MEM,LAL,1,01/03/2021,L,48.0
1994,108.0,38.0,86.0,44.2,13.0,41.0,31.7,19.0,21.0,90.5,6.0,46.0,52.0,22.0,12.0,5.0,5.0,17.0,9.0,96.9,104.1,-7.2,31.4,0.73,8.8,28.3,78.3,50.0,15.5,43.9,47.4,97.5,37.9,OKC,ORL,0,01/02/2021,W,48.0
1995,91.0,35.0,85.0,41.2,11.0,32.0,34.4,10.0,19.0,52.6,15.0,33.0,48.0,22.0,22.0,9.0,5.0,20.0,-5.0,106.9,100.0,6.9,57.9,1.83,16.9,16.3,72.5,49.2,11.9,51.7,56.7,100.0,57.3,ATL,CLE,1,01/02/2021,L,48.0
1996,120.0,35.0,83.0,42.2,14.0,38.0,36.8,36.0,47.0,76.6,14.0,36.0,50.0,26.0,13.0,6.0,7.0,18.0,4.0,100.0,93.8,6.2,50.0,1.27,14.5,30.4,64.3,47.3,15.6,45.6,48.7,96.5,52.8,NOP,TOR,1,01/02/2021,W,48.0
1997,99.0,40.0,108.0,37.0,10.0,38.0,26.3,9.0,12.0,75.0,15.0,40.0,55.0,21.0,6.0,7.0,1.0,18.0,-9.0,121.2,116.0,5.2,74.3,2.0,18.1,37.3,72.2,55.2,13.1,50.6,57.9,99.5,55.5,ORL,OKC,1,01/02/2021,L,48.0
1998,127.0,47.0,79.0,59.5,16.0,35.0,45.7,17.0,24.0,70.8,7.0,38.0,45.0,35.0,22.0,10.0,7.0,17.0,15.0,116.0,121.2,-5.2,55.3,2.1,15.4,27.8,62.7,44.8,10.0,49.5,56.4,99.5,44.5,PHI,CHA,1,01/02/2021,W,48.0
1999,106.0,42.0,83.0,50.6,12.0,27.0,44.4,10.0,13.0,76.9,10.0,41.0,51.0,23.0,16.0,4.0,3.0,16.0,4.0,104.1,96.9,7.2,41.7,1.07,12.3,21.7,71.7,50.0,14.3,52.5,56.0,97.5,62.1,NYK,IND,0,01/02/2021,W,48.0
2000,102.0,34.0,84.0,40.5,19.0,50.0,38.0,15.0,18.0,83.3,5.0,27.0,32.0,22.0,9.0,6.0,4.0,21.0,-4.0,100.0,106.9,-6.9,52.5,3.5,15.1,27.5,83.7,50.8,6.1,41.7,43.7,100.0,42.7,IND,NYK,1,01/02/2021,L,48.0
2001,94.0,35.0,90.0,38.9,9.0,28.0,32.1,15.0,21.0,71.4,14.0,33.0,47.0,11.0,15.0,5.0,4.0,21.0,-8.0,123.3,107.7,15.6,74.5,1.59,23.8,25.7,72.7,54.4,21.4,69.6,70.9,103.5,55.9,SAC,HOU,0,01/02/2021,L,48.0
2002,102.0,36.0,81.0,44.4,13.0,41.0,31.7,17.0,23.0,73.9,6.0,42.0,48.0,15.0,14.0,10.0,10.0,22.0,8.0,112.8,109.7,3.1,54.8,1.44,17.6,33.3,84.6,61.7,17.0,57.8,59.7,93.5,57.1,HOU,SAC,1,01/02/2021,W,48.0
2003,96.0,38.0,91.0,41.8,7.0,29.0,24.1,13.0,17.0,76.5,15.0,31.0,46.0,19.0,15.0,10.0,2.0,21.0,5.0,109.7,112.8,-3.1,64.7,2.44,17.9,15.4,66.7,38.3,9.7,51.8,55.5,93.5,42.9,CLE,ATL,0,01/02/2021,W,48.0
2004,116.0,38.0,91.0,41.8,14.0,48.0,29.2,26.0,27.0,96.3,10.0,30.0,40.0,21.0,10.0,6.0,4.0,29.0,-4.0,93.8,100.0,-6.2,62.9,1.0,16.1,35.7,69.6,52.7,22.7,47.6,48.7,96.5,47.2,TOR,NOP,0,01/02/2021,L,48.0
2005,112.0,38.0,92.0,41.3,13.0,35.0,37.1,23.0,26.0,88.5,14.0,26.0,40.0,34.0,12.0,15.0,5.0,18.0,-15.0,107.7,123.3,-15.6,89.5,2.83,22.2,27.3,74.3,45.6,11.5,48.4,54.1,103.5,44.1,CHA,PHI,0,01/02/2021,L,48.0
2006,106.0,37.0,76.0,48.7,13.0,35.0,37.1,19.0,21.0,90.5,8.0,29.0,37.0,24.0,17.0,1.0,4.0,20.0,3.0,123.8,104.8,19.0,71.4,2.19,23.3,23.3,74.5,51.1,15.2,64.0,66.2,104.5,63.6,PHX,DEN,0,01/01/2021,W,48.0
2007,130.0,49.0,89.0,55.1,16.0,33.0,48.5,16.0,21.0,76.2,8.0,35.0,43.0,35.0,16.0,9.0,3.0,19.0,21.0,106.9,93.0,13.9,79.1,2.0,23.0,28.6,74.5,52.9,16.8,55.6,57.2,100.5,61.3,WAS,MIN,0,01/01/2021,W,48.0
2008,96.0,36.0,88.0,40.9,11.0,34.0,32.4,13.0,20.0,65.0,12.0,36.0,48.0,18.0,20.0,9.0,2.0,16.0,3.0,115.2,96.0,19.2,55.8,2.18,17.6,25.5,71.7,49.0,11.1,54.8,57.5,99.5,58.0,DET,BOS,1,01/01/2021,W,48.0
2009,103.0,36.0,85.0,42.4,13.0,34.0,38.2,18.0,26.0,69.2,8.0,37.0,45.0,23.0,13.0,3.0,8.0,20.0,-6.0,89.4,94.1,-4.7,51.3,0.95,15.2,21.3,72.2,48.5,20.2,51.8,52.2,103.0,52.7,SAS,LAL,1,01/01/2021,L,48.0
2010,103.0,39.0,86.0,45.3,12.0,29.0,41.4,13.0,16.0,81.3,8.0,30.0,38.0,28.0,12.0,7.0,1.0,25.0,-3.0,109.9,115.2,-5.3,57.6,1.9,15.1,30.2,63.5,46.7,11.0,46.5,52.3,91.5,48.3,DEN,PHX,1,01/01/2021,L,48.0
2011,98.0,31.0,79.0,39.2,7.0,35.0,20.0,29.0,33.0,87.9,3.0,41.0,44.0,19.0,15.0,4.0,9.0,28.0,-25.0,115.6,86.5,29.1,64.3,1.59,18.9,15.6,82.7,51.5,15.6,62.4,64.2,110.0,64.3,GSW,POR,1,01/01/2021,L,48.0
2012,123.0,40.0,92.0,43.5,20.0,43.0,46.5,23.0,30.0,76.7,8.0,43.0,51.0,23.0,10.0,11.0,3.0,27.0,25.0,94.1,89.4,4.7,50.0,0.9,13.3,27.8,78.7,51.5,19.6,47.2,49.6,103.0,47.3,POR,GSW,0,01/01/2021,W,48.0
2013,109.0,42.0,88.0,47.7,13.0,36.0,36.1,12.0,21.0,57.1,11.0,32.0,43.0,17.0,20.0,9.0,3.0,22.0,-21.0,86.5,115.6,-29.1,47.4,0.86,13.1,17.3,84.4,48.5,18.9,47.1,50.1,110.0,35.7,MIN,WAS,1,01/01/2021,L,48.0
2014,100.0,33.0,85.0,38.8,13.0,33.0,39.4,21.0,24.0,87.5,12.0,31.0,43.0,19.0,10.0,6.0,8.0,16.0,-6.0,93.9,85.6,8.4,56.3,1.06,14.1,22.4,83.3,54.4,17.2,48.7,52.8,98.0,56.9,LAC,UTA,0,01/01/2021,L,48.0
2015,106.0,41.0,89.0,46.1,15.0,42.0,35.7,9.0,14.0,64.3,13.0,33.0,46.0,28.0,14.0,3.0,3.0,20.0,6.0,115.2,109.9,5.3,68.3,2.0,20.3,36.5,69.8,53.3,15.2,54.5,55.7,91.5,51.7,UTA,LAC,1,01/01/2021,W,48.0
2016,126.0,42.0,85.0,49.4,22.0,45.0,48.9,20.0,30.0,66.7,5.0,39.0,44.0,27.0,17.0,16.0,6.0,19.0,30.0,96.0,115.2,-19.2,54.3,1.27,14.3,28.3,74.5,51.0,15.0,44.8,49.9,99.5,42.0,MIL,CHI,1,01/01/2021,W,48.0
2017,83.0,29.0,78.0,37.2,7.0,33.0,21.2,18.0,25.0,72.0,5.0,36.0,41.0,20.0,16.0,10.0,2.0,24.0,-10.0,85.6,93.9,-8.4,69.0,1.25,15.9,16.7,77.6,45.6,16.5,41.7,46.6,98.0,43.1,MIA,DAL,0,01/01/2021,L,48.0
2018,96.0,38.0,87.0,43.7,6.0,26.0,23.1,14.0,20.0,70.0,6.0,36.0,42.0,18.0,21.0,10.0,6.0,21.0,-30.0,104.8,123.8,-19.0,40.5,0.85,12.7,25.5,76.7,48.9,19.2,55.1,56.0,104.5,36.4,CHI,MIL,0,01/01/2021,L,48.0
2019,109.0,41.0,101.0,40.6,14.0,33.0,42.4,13.0,16.0,81.3,16.0,42.0,58.0,27.0,13.0,8.0,7.0,20.0,6.0,110.8,114.0,-3.2,71.8,2.33,20.7,29.8,73.2,50.0,12.9,52.3,55.4,93.0,49.3,LAL,SAS,0,01/01/2021,W,48.0
2020,114.0,43.0,93.0,46.2,16.0,39.0,41.0,12.0,14.0,85.7,10.0,38.0,48.0,24.0,11.0,8.0,3.0,20.0,18.0,114.0,110.8,3.2,64.9,1.41,18.8,26.8,70.2,50.0,18.3,57.2,62.2,93.0,50.7,ATL,BKN,0,01/01/2021,W,48.0
2021,96.0,35.0,86.0,40.7,7.0,37.0,18.9,19.0,23.0,82.6,10.0,35.0,45.0,19.0,15.0,6.0,6.0,16.0,-18.0,93.0,106.9,-13.9,65.7,1.21,16.8,25.5,71.4,47.1,19.0,45.9,48.8,100.5,38.7,BKN,ATL,1,01/01/2021,L,48.0
2022,93.0,35.0,86.0,40.7,9.0,31.0,29.0,14.0,21.0,66.7,10.0,32.0,42.0,23.0,19.0,9.0,4.0,15.0,-15.0,103.0,106.9,-3.9,63.9,1.77,17.3,19.2,62.9,43.0,13.0,50.0,53.4,101.0,45.3,CHA,MEM,1,01/01/2021,L,48.0
2023,93.0,32.0,78.0,41.0,12.0,37.0,32.4,17.0,23.0,73.9,4.0,45.0,49.0,18.0,17.0,9.0,3.0,25.0,10.0,119.4,95.1,24.3,57.5,2.3,16.5,23.6,86.0,53.3,9.7,54.3,58.5,103.0,60.0,DAL,MIA,1,01/01/2021,W,48.0
2024,108.0,43.0,90.0,47.8,14.0,39.0,35.9,8.0,10.0,80.0,10.0,38.0,48.0,34.0,17.0,10.0,6.0,18.0,15.0,95.1,119.4,-24.3,61.3,1.27,14.7,14.0,76.4,46.7,14.6,43.7,52.4,103.0,40.0,MEM,CHA,0,01/01/2021,W,48.0
2025,93.0,39.0,83.0,47.0,8.0,31.0,25.8,7.0,14.0,50.0,7.0,37.0,44.0,20.0,21.0,12.0,11.0,20.0,-3.0,106.9,103.0,3.9,65.9,2.08,18.1,37.1,80.8,57.0,12.7,47.5,50.4,101.0,54.7,BOS,DET,0,01/01/2021,L,48.0
2026,133.0,50.0,92.0,54.3,14.0,36.0,38.9,19.0,25.0,76.0,9.0,35.0,44.0,34.0,17.0,9.0,3.0,27.0,3.0,112.6,89.3,23.3,52.3,1.53,17.2,20.8,79.4,54.1,14.6,56.6,59.4,103.0,63.3,CHI,WAS,0,12/31/2020,W,48.0
